id,easting,northing,lat,lon,ws10,ws25,ws45
1896,227500,59500,50.40476474,-4.434809764,5.9,6.7,7.2
1897,228500,59500,50.40505833,-4.420749113,5.6,6.3,6.9
1898,229500,59500,50.40535021,-4.406688229,5.1,6,6.6
1899,230500,59500,50.4056404,-4.392627113,5.6,6.3,6.9
1900,231500,59500,50.40592888,-4.378565768,5.5,6.3,6.8
1901,232500,59500,50.40621567,-4.364504194,5.3,6.1,6.6
1902,233500,59500,50.40650077,-4.350442393,4.8,5.6,6.2
1903,234500,59500,50.40678416,-4.336380366,4.5,5.3,6
1904,235500,59500,50.40706585,-4.322318114,4.4,5.3,5.9
1905,236500,59500,50.40734585,-4.308255639,4.8,5.6,6.2
1906,237500,59500,50.40762415,-4.294192942,5.4,6.1,6.6
1907,238500,59500,50.40790075,-4.280130025,5.6,6.3,6.8
1908,239500,59500,50.40817565,-4.266066889,5.8,6.5,7
1909,240500,59500,50.40844885,-4.252003534,5.7,6.4,6.9
1910,241500,59500,50.40872035,-4.237939963,5.4,6.1,6.6
1911,242500,59500,50.40899015,-4.223876177,4.8,5.6,6.2
1912,243500,59500,50.40925826,-4.209812177,4.2,5.1,5.8
1913,176500,58500,50.37856143,-5.150967348,5.9,6.6,7.3
1914,177500,58500,50.37894139,-5.136922986,6.2,6.8,7.4
1915,178500,58500,50.37931967,-5.122878323,6.4,6.9,7.5
1916,179500,58500,50.37969625,-5.108833361,6.1,6.7,7.3
1917,180500,58500,50.38007113,-5.0947881,5.9,6.5,7.2
1918,181500,58500,50.38044433,-5.080742543,5.5,6.1,6.8
1919,182500,58500,50.38081583,-5.06669669,5.4,6,6.7
1920,183500,58500,50.38118563,-5.052650543,4.9,5.7,6.5
1921,184500,58500,50.38155374,-5.038604103,5.2,5.9,6.6
1922,185500,58500,50.38192016,-5.024557372,5.6,6.2,6.9
1923,186500,58500,50.38228488,-5.01051035,5.8,6.4,7
1924,187500,58500,50.3826479,-4.99646304,5.4,6.1,6.8
1925,188500,58500,50.38300924,-4.982415442,5.3,6,6.7
1926,189500,58500,50.38336887,-4.968367559,5.1,5.8,6.6
1927,190500,58500,50.38372682,-4.95431939,5.5,6.2,6.9
1928,191500,58500,50.38408307,-4.940270938,6.6,7.2,7.7
1929,192500,58500,50.38443762,-4.926222204,6.7,7.2,7.7
1930,193500,58500,50.38479048,-4.912173189,5.6,6.3,7
1931,194500,58500,50.38514164,-4.898123894,5.5,6.2,6.9
1932,195500,58500,50.38549111,-4.884074322,5.7,6.5,7.1
1933,196500,58500,50.38583889,-4.870024473,6,6.7,7.3
1934,197500,58500,50.38618496,-4.855974348,6,6.8,7.4
1935,198500,58500,50.38652935,-4.841923949,6.4,7.2,7.8
1936,199500,58500,50.38687204,-4.827873278,7.3,7.9,8.3
1937,200500,58500,50.38721303,-4.813822335,7.1,7.7,8.1
1938,201500,58500,50.38755232,-4.799771122,5.8,6.5,7.2
1939,202500,58500,50.38788993,-4.78571964,5.4,6.1,6.8
1940,203500,58500,50.38822583,-4.771667891,5.4,6.1,6.8
1941,204500,58500,50.38856004,-4.757615876,5.4,6.2,6.8
1942,205500,58500,50.38889256,-4.743563596,5.8,6.6,7.2
1943,206500,58500,50.38922337,-4.729511053,6.8,7.4,7.8
1944,207500,58500,50.3895525,-4.715458247,6.9,7.5,7.8
1945,208500,58500,50.38987992,-4.701405181,5.8,6.5,7.1
1946,209500,58500,50.39020565,-4.687351856,4.6,5.5,6.2
1947,210500,58500,50.39052968,-4.673298273,4,4.9,5.6
1948,211500,58500,50.39085202,-4.659244433,4.9,5.7,6.2
1949,212500,58500,50.39117266,-4.645190338,5.4,6.1,6.7
1950,213500,58500,50.39149161,-4.631135988,5.4,6.1,6.6
1951,214500,58500,50.39180886,-4.617081387,4.3,5.2,5.9
1952,215500,58500,50.39212441,-4.603026533,4.6,5.4,6.1
1953,216500,58500,50.39243826,-4.58897143,4.9,5.7,6.3
1954,217500,58500,50.39275042,-4.574916079,5,5.9,6.6
1955,218500,58500,50.39306088,-4.56086048,6.2,6.9,7.4
1956,219500,58500,50.39336965,-4.546804635,6.5,7.2,7.7
1957,220500,58500,50.39367671,-4.532748545,5.8,6.5,7.1
1958,221500,58500,50.39398208,-4.518692212,5.1,5.9,6.6
1959,222500,58500,50.39428576,-4.504635638,5.5,6.3,6.8
1960,223500,58500,50.39458773,-4.490578822,5.8,6.4,6.9
1961,224500,58500,50.39488801,-4.476521768,4.8,5.6,6.3
1962,225500,58500,50.39518659,-4.462464476,4.8,5.7,6.3
1963,226500,58500,50.39548348,-4.448406947,5.6,6.3,6.9
1964,227500,58500,50.39577867,-4.434349183,6.4,7.1,7.5
1965,228500,58500,50.39607216,-4.420291185,6.6,7.2,7.6
1966,229500,58500,50.39636395,-4.406232954,5.9,6.6,7.2
1967,230500,58500,50.39665404,-4.392174493,5.5,6.2,6.8
1968,231500,58500,50.39694244,-4.378115801,5.6,6.3,6.9
1969,232500,58500,50.39722914,-4.364056882,5.4,6.2,6.7
1970,233500,58500,50.39751414,-4.349997735,5.2,5.9,6.5
1971,234500,58500,50.39779744,-4.335938362,5,5.7,6.3
1972,235500,58500,50.39807905,-4.321878765,4.5,5.3,6
1973,236500,58500,50.39835895,-4.307818944,4.4,5.3,5.9
1974,237500,58500,50.39863716,-4.293758902,4.8,5.6,6.2
1975,238500,58500,50.39891367,-4.27969864,5.4,6.1,6.6
1976,239500,58500,50.39918849,-4.265638158,5.8,6.5,6.9
1977,240500,58500,50.3994616,-4.251577459,5.8,6.4,6.9
1978,241500,58500,50.39973302,-4.237516544,5.2,6,6.5
1979,242500,58500,50.40000274,-4.223455413,5,5.8,6.3
1980,176500,57500,50.36958079,-5.150371969,6,6.7,7.3
1981,177500,57500,50.36996064,-5.13633025,5.8,6.5,7.2
1982,178500,57500,50.37033879,-5.12228823,5.9,6.6,7.2
1983,179500,57500,50.37071525,-5.108245911,6.1,6.7,7.3
1984,180500,57500,50.37109002,-5.094203294,6.1,6.7,7.3
1985,181500,57500,50.3714631,-5.080160381,5.8,6.4,7.1
1986,182500,57500,50.37183448,-5.066117172,5.6,6.3,6.9
1987,183500,57500,50.37220416,-5.052073669,5.3,6,6.7
1988,184500,57500,50.37257216,-5.038029874,5.3,6,6.7
1989,185500,57500,50.37293846,-5.023985787,5.6,6.2,6.9
1990,186500,57500,50.37330306,-5.009941411,5.7,6.3,7
1991,187500,57500,50.37366597,-4.995896745,5.7,6.3,7
1992,188500,57500,50.37402719,-4.981851793,5.4,6.1,6.8
1993,189500,57500,50.37438672,-4.967806554,5.3,6,6.7
1994,190500,57500,50.37474455,-4.953761031,5.8,6.5,7.1
1995,191500,57500,50.37510068,-4.939715225,6.8,7.3,7.8
1996,192500,57500,50.37545512,-4.925669137,6.3,6.9,7.5
1997,193500,57500,50.37580787,-4.911622768,5.9,6.5,7.2
1998,194500,57500,50.37615892,-4.89757612,5.9,6.6,7.3
1999,195500,57500,50.37650828,-4.883529194,6.6,7.2,7.7
2000,196500,57500,50.37685594,-4.869481991,7,7.5,8
2001,197500,57500,50.37720191,-4.855434514,6.9,7.6,8.1
2002,198500,57500,50.37754619,-4.841386762,7.5,8.1,8.6
2003,199500,57500,50.37788877,-4.827338738,8.4,8.8,9
2004,200500,57500,50.37822965,-4.813290442,7.8,8.3,8.7
2005,201500,57500,50.37856884,-4.799241877,6.3,7,7.7
2006,202500,57500,50.37890633,-4.785193043,5.8,6.5,7.2
2007,203500,57500,50.37924213,-4.771143942,5.7,6.4,7
2008,204500,57500,50.37957624,-4.757094575,5.7,6.3,7
2009,205500,57500,50.37990865,-4.743044943,5.8,6.6,7.1
2010,206500,57500,50.38023936,-4.728995048,6.3,7,7.5
2011,207500,57500,50.38056838,-4.714944892,6.4,7,7.5
2012,208500,57500,50.3808957,-4.700894475,5.7,6.4,7
2013,209500,57500,50.38122133,-4.686843798,5,5.7,6.4
2014,210500,57500,50.38154526,-4.672792864,4.4,5.4,6
2015,211500,57500,50.38186749,-4.658741674,4.7,5.5,6.1
2016,212500,57500,50.38218803,-4.644690228,5,5.8,6.4
2017,213500,57500,50.38250687,-4.630638528,4.8,5.6,6.2
2018,214500,57500,50.38282402,-4.616586576,4.5,5.4,6.1
2019,215500,57500,50.38313947,-4.602534373,5,5.8,6.4
2020,216500,57500,50.38345323,-4.58848192,5.1,5.9,6.5
2021,217500,57500,50.38376529,-4.574429219,5.8,6.5,7
2022,218500,57500,50.38407565,-4.56037627,6.4,7.1,7.5
2023,219500,57500,50.38438432,-4.546323076,5.5,6.4,7
2024,220500,57500,50.38469129,-4.532269637,4.8,5.7,6.4
2025,221500,57500,50.38499656,-4.518215955,4.8,5.7,6.4
2026,222500,57500,50.38530014,-4.504162032,5.2,6,6.6
2027,223500,57500,50.38560202,-4.490107868,5.8,6.4,6.9
2028,224500,57500,50.3859022,-4.476053465,5.3,6,6.6
2029,225500,57500,50.38620069,-4.461998824,5.3,6.1,6.6
2030,226500,57500,50.38649748,-4.447943947,5.8,6.6,7.2
2031,227500,57500,50.38679257,-4.433888835,6.7,7.3,7.7
2032,228500,57500,50.38708597,-4.419833489,6.5,7.1,7.6
2033,229500,57500,50.38737767,-4.405777911,5.8,6.6,7.1
2034,230500,57500,50.38766767,-4.391722102,5,5.9,6.6
2035,231500,57500,50.38795598,-4.377666063,5.7,6.4,7
2036,232500,57500,50.38824258,-4.363609796,5.7,6.5,7
2037,233500,57500,50.38852749,-4.349553302,4.9,5.8,6.5
2038,234500,57500,50.38881071,-4.335496582,5,5.8,6.4
2039,235500,57500,50.38909222,-4.321439638,4.9,5.7,6.2
2040,236500,57500,50.38937204,-4.307382471,4.3,5.2,5.8
2041,237500,57500,50.38965016,-4.293325083,4.3,5.2,5.9
2042,238500,57500,50.38992659,-4.279267474,5.2,5.9,6.5
2043,239500,57500,50.39020131,-4.265209646,5.2,6,6.5
2044,240500,57500,50.39047434,-4.251151601,5.1,5.9,6.5
2045,241500,57500,50.39074567,-4.237093339,4.7,5.5,6.2
2046,242500,57500,50.3910153,-4.223034863,4.6,5.5,6.1
2047,176500,56500,50.36060014,-5.149776892,6.3,6.9,7.5
2048,177500,56500,50.36097987,-5.135737814,6.1,6.7,7.4
2049,178500,56500,50.3613579,-5.121698437,5.4,6.1,6.9
2050,179500,56500,50.36173424,-5.10765876,5.5,6.2,6.9
2051,180500,56500,50.36210889,-5.093618785,5.9,6.6,7.2
2052,181500,56500,50.36248185,-5.079578514,6.2,6.8,7.4
2053,182500,56500,50.36285311,-5.065537948,5.9,6.5,7.1
2054,183500,56500,50.36322268,-5.051497088,5.5,6.2,6.8
2055,184500,56500,50.36359056,-5.037455936,5.3,6,6.7
2056,185500,56500,50.36395674,-5.023414493,5.3,6,6.7
2057,186500,56500,50.36432123,-5.00937276,5.4,6.1,6.8
2058,187500,56500,50.36468403,-4.995330738,6,6.6,7.2
2059,188500,56500,50.36504513,-4.981288429,6.1,6.7,7.3
2060,189500,56500,50.36540454,-4.967245835,5.7,6.3,7
2061,190500,56500,50.36576226,-4.953202956,5.8,6.5,7.1
2062,191500,56500,50.36611828,-4.939159794,6.5,7,7.6
2063,192500,56500,50.36647261,-4.925116351,6.2,6.8,7.4
2064,193500,56500,50.36682524,-4.911072627,6.1,6.7,7.4
2065,194500,56500,50.36717618,-4.897028624,6.6,7.1,7.7
2066,195500,56500,50.36752543,-4.882984343,6.6,7.2,7.8
2067,196500,56500,50.36787299,-4.868939785,6.4,7.2,7.8
2068,197500,56500,50.36821884,-4.854894953,7.2,7.9,8.4
2069,198500,56500,50.36856301,-4.840849847,8.5,8.8,9.1
2070,199500,56500,50.36890548,-4.826804469,7.7,8.3,8.7
2071,200500,56500,50.36924626,-4.812758819,7,7.7,8.2
2072,201500,56500,50.36958534,-4.7987129,7.4,7.9,8.3
2073,202500,56500,50.36992272,-4.784666713,6.8,7.4,8
2074,203500,56500,50.37025842,-4.770620258,6.3,6.9,7.6
2075,204500,56500,50.37059242,-4.756573538,6.1,6.8,7.3
2076,205500,56500,50.37092472,-4.742526554,5.8,6.5,7
2077,206500,56500,50.37125533,-4.728479306,5.2,6,6.6
2078,207500,56500,50.37158424,-4.714431797,4.9,5.8,6.5
2079,208500,56500,50.37191146,-4.700384027,5.1,5.9,6.5
2080,209500,56500,50.37223698,-4.686335998,5.3,6,6.5
2081,210500,56500,50.37256081,-4.672287712,5.5,6.2,6.7
2082,211500,56500,50.37288294,-4.65823917,4.3,5.3,6
2083,212500,56500,50.37320338,-4.644190372,4.3,5.2,5.9
2084,213500,56500,50.37352212,-4.630141321,4.8,5.7,6.3
2085,214500,56500,50.37383917,-4.616092017,5.2,5.9,6.5
2086,215500,56500,50.37415452,-4.602042463,5,5.8,6.5
2087,216500,56500,50.37446818,-4.587992659,5.6,6.3,6.8
2088,217500,56500,50.37478014,-4.573942606,5.9,6.7,7.2
2089,218500,56500,50.3750904,-4.559892307,6.2,6.9,7.4
2090,219500,56500,50.37539897,-4.545841762,5.9,6.7,7.3
2091,220500,56500,50.37570584,-4.531790973,5.4,6.2,6.9
2092,221500,56500,50.37601102,-4.51773994,5.5,6.2,6.8
2093,222500,56500,50.3763145,-4.503688667,5.1,5.9,6.5
2094,223500,56500,50.37661629,-4.489637153,5.3,6.1,6.7
2095,224500,56500,50.37691637,-4.4755854,4.9,5.7,6.4
2096,225500,56500,50.37721477,-4.461533409,4.9,5.7,6.4
2097,226500,56500,50.37751146,-4.447481183,5.5,6.3,6.9
2098,227500,56500,50.37780646,-4.433428721,6.4,7.1,7.5
2099,228500,56500,50.37809977,-4.419376026,6.2,7,7.5
2100,229500,56500,50.37839137,-4.405323099,5.4,6.3,6.9
2101,230500,56500,50.37868128,-4.391269941,5.2,6.1,6.7
2102,231500,56500,50.3789695,-4.377216553,6.1,6.8,7.3
2103,232500,56500,50.37925601,-4.363162937,6.3,7.1,7.5
2104,233500,56500,50.37954083,-4.349109095,5.6,6.4,7
2105,234500,56500,50.37982396,-4.335055027,5.5,6.3,6.8
2106,235500,56500,50.38010538,-4.321000735,5.4,6.1,6.7
2107,236500,56500,50.38038511,-4.30694622,4.5,5.5,6.1
2108,237500,56500,50.38066315,-4.292891483,4.5,5.4,6
2109,238500,56500,50.38093948,-4.278836527,4.7,5.5,6.1
2110,239500,56500,50.38121412,-4.264781351,4.4,5.3,5.9
2111,240500,56500,50.38148706,-4.250725958,4.4,5.3,6
2112,241500,56500,50.38175831,-4.23667035,5,5.7,6.3
2113,242500,56500,50.38202785,-4.222614526,5.2,5.9,6.4
2114,243500,56500,50.3822957,-4.208558489,4.7,5.5,6.1
2115,175500,55500,50.35123817,-5.163218252,5.2,6,6.7
2116,176500,55500,50.35161947,-5.149182116,6.3,6.9,7.5
2117,177500,55500,50.35199907,-5.135145679,6.4,7,7.5
2118,178500,55500,50.35237699,-5.121108942,5.8,6.5,7.2
2119,179500,55500,50.35275321,-5.107071906,5.9,6.5,7.2
2120,180500,55500,50.35312774,-5.093034573,6.1,6.7,7.3
2121,181500,55500,50.35350058,-5.078996943,6.3,6.9,7.5
2122,182500,55500,50.35387172,-5.064959018,5.8,6.4,7.1
2123,183500,55500,50.35424118,-5.0509208,5.3,6,6.8
2124,184500,55500,50.35460894,-5.036882289,5.5,6.2,6.9
2125,185500,55500,50.354975,-5.022843488,5.8,6.5,7.2
2126,186500,55500,50.35533938,-5.008804397,6.1,6.7,7.3
2127,187500,55500,50.35570206,-4.994765018,6.1,6.7,7.3
2128,188500,55500,50.35606305,-4.980725351,5.9,6.5,7.1
2129,189500,55500,50.35642234,-4.9666854,5.4,6.1,6.8
2130,190500,55500,50.35677995,-4.952645164,5.7,6.3,7
2131,191500,55500,50.35713586,-4.938604645,6.3,6.9,7.4
2132,192500,55500,50.35749007,-4.924563845,6.1,6.7,7.3
2133,193500,55500,50.3578426,-4.910522764,5.5,6.2,6.9
2134,194500,55500,50.35819343,-4.896481405,6,6.6,7.3
2135,195500,55500,50.35854256,-4.882439768,6.1,6.8,7.5
2136,196500,55500,50.35889001,-4.868397855,6.6,7.3,7.9
2137,197500,55500,50.35923576,-4.854355667,7.8,8.3,8.6
2138,198500,55500,50.35957981,-4.840313205,7.7,8.2,8.6
2139,199500,55500,50.35992217,-4.826270471,6.6,7.4,8
2140,200500,55500,50.36026284,-4.812227467,6,6.8,7.5
2141,201500,55500,50.36060182,-4.798184192,7,7.6,8.1
2142,202500,55500,50.3609391,-4.78414065,7.4,7.9,8.2
2143,203500,55500,50.36127468,-4.770096841,6.9,7.4,7.9
2144,204500,55500,50.36160858,-4.756052766,6.1,6.8,7.4
2145,205500,55500,50.36194077,-4.742008427,5.5,6.2,6.8
2146,206500,55500,50.36227128,-4.727963825,4.6,5.4,6.1
2147,207500,55500,50.36260009,-4.713918962,4.1,5,5.7
2148,208500,55500,50.3629272,-4.699873838,4.5,5.3,6
2149,209500,55500,50.36325262,-4.685828456,5.2,6,6.6
2150,210500,55500,50.36357635,-4.671782816,6,6.7,7.1
2151,211500,55500,50.36389838,-4.65773692,5.2,6,6.6
2152,212500,55500,50.36421871,-4.64369077,4.6,5.5,6.1
2153,213500,55500,50.36453735,-4.629644365,5.2,5.9,6.5
2154,214500,55500,50.3648543,-4.615597709,5,5.8,6.4
2155,215500,55500,50.36516955,-4.601550802,4.8,5.7,6.3
2156,216500,55500,50.36548311,-4.587503645,5.4,6.1,6.7
2157,217500,55500,50.36579497,-4.57345624,5.5,6.3,6.9
2158,218500,55500,50.36610514,-4.559408589,6,6.8,7.4
2159,219500,55500,50.36641361,-4.545360692,6.6,7.2,7.7
2160,220500,55500,50.36672038,-4.531312551,6.5,7.1,7.6
2161,221500,55500,50.36702546,-4.517264167,5.5,6.3,6.9
2162,222500,55500,50.36732885,-4.503215542,4.7,5.6,6.3
2163,223500,55500,50.36763054,-4.489166676,5,5.8,6.5
2164,224500,55500,50.36793053,-4.475117572,5,5.8,6.4
2165,225500,55500,50.36822883,-4.461068231,4.9,5.7,6.4
2166,226500,55500,50.36852543,-4.447018653,5.5,6.3,6.8
2167,227500,55500,50.36882033,-4.432968841,6,6.8,7.3
2168,228500,55500,50.36911355,-4.418918795,6.5,7.2,7.6
2169,229500,55500,50.36940506,-4.404868518,5.8,6.6,7.2
2170,230500,55500,50.36969488,-4.390818009,5.8,6.6,7.2
2171,231500,55500,50.369983,-4.376767272,6.6,7.2,7.7
2172,232500,55500,50.37026943,-4.362716306,7.2,7.7,8
2173,233500,55500,50.37055416,-4.348665113,7,7.6,8
2174,234500,55500,50.37083719,-4.334613696,6.3,7,7.5
2175,235500,55500,50.37111853,-4.320562054,5.6,6.3,6.9
2176,236500,55500,50.37139817,-4.306510189,5.4,6.2,6.7
2177,237500,55500,50.37167611,-4.292458104,5.4,6.1,6.7
2178,238500,55500,50.37195236,-4.278405798,4.6,5.5,6.2
2179,239500,55500,50.37222691,-4.264353274,4.4,5.3,6
2180,240500,55500,50.37249977,-4.250300532,4.8,5.6,6.3
2181,241500,55500,50.37277092,-4.236247575,5.3,6,6.6
2182,242500,55500,50.37304039,-4.222194403,5.2,6,6.5
2183,243500,55500,50.37330815,-4.208141017,4.7,5.5,6.1
2184,174500,54500,50.34187473,-5.176654333,5.2,6,6.7
2185,175500,54500,50.3422576,-5.162621139,5.5,6.2,6.9
2186,176500,54500,50.34263878,-5.148587642,5.9,6.6,7.2
2187,177500,54500,50.34301826,-5.134553844,6.4,6.9,7.5
2188,178500,54500,50.34339606,-5.120519747,6.3,6.9,7.5
2189,179500,54500,50.34377216,-5.10648535,6.2,6.8,7.4
2190,180500,54500,50.34414657,-5.092450656,6.3,6.9,7.5
2191,181500,54500,50.34451929,-5.078415666,6.3,6.9,7.5
2192,182500,54500,50.34489032,-5.064380381,6.1,6.8,7.4
2193,183500,54500,50.34525965,-5.050344803,6,6.7,7.4
2194,184500,54500,50.3456273,-5.036308933,6.5,7.1,7.6
2195,185500,54500,50.34599325,-5.022272772,6.7,7.2,7.7
2196,186500,54500,50.34635751,-5.008236322,6.4,7,7.5
2197,187500,54500,50.34672007,-4.994199584,5.9,6.6,7.2
2198,188500,54500,50.34708095,-4.980162559,5.8,6.5,7.1
2199,189500,54500,50.34744013,-4.966125249,5.7,6.3,7
2200,190500,54500,50.34779762,-4.952087655,5.6,6.2,6.9
2201,191500,54500,50.34815342,-4.938049778,5.7,6.4,7
2202,192500,54500,50.34850752,-4.924011619,5.7,6.3,7
2203,193500,54500,50.34885993,-4.909973181,4.9,5.8,6.5
2204,194500,54500,50.34921065,-4.895934464,5.5,6.2,6.9
2205,195500,54500,50.34955968,-4.881895469,6,6.7,7.3
2206,196500,54500,50.34990701,-4.867856199,7.1,7.6,8.1
2207,197500,54500,50.35025265,-4.853816654,7.5,8.1,8.4
2208,198500,54500,50.3505966,-4.839776835,6.4,7.2,7.8
2209,199500,54500,50.35093885,-4.825736744,6,6.8,7.4
2210,200500,54500,50.35127941,-4.811696383,6.3,7,7.5
2211,201500,54500,50.35161828,-4.797655752,6.4,7.1,7.6
2212,202500,54500,50.35195545,-4.783614854,6.6,7.2,7.7
2213,203500,54500,50.35229093,-4.769573689,6.1,6.8,7.3
2214,204500,54500,50.35262472,-4.755532258,5.4,6.1,6.8
2215,205500,54500,50.35295681,-4.741490563,5.3,6,6.6
2216,206500,54500,50.35328721,-4.727448606,4.7,5.5,6.1
2217,207500,54500,50.35361591,-4.713406387,4.1,4.9,5.6
2218,208500,54500,50.35394293,-4.699363909,4.5,5.4,6
2219,209500,54500,50.35426824,-4.685321171,5.6,6.3,6.9
2220,210500,54500,50.35459186,-4.671278177,6.3,6.9,7.4
2221,211500,54500,50.35491379,-4.657234926,5.8,6.6,7.1
2222,212500,54500,50.35523403,-4.643191421,4.9,5.7,6.4
2223,213500,54500,50.35555257,-4.629147662,4.7,5.6,6.3
2224,214500,54500,50.35586941,-4.615103652,4.9,5.8,6.4
2225,215500,54500,50.35618457,-4.60105939,5.2,6,6.6
2226,216500,54500,50.35649802,-4.58701488,5.3,6.1,6.7
2227,217500,54500,50.35680978,-4.572970122,5.6,6.4,7
2228,218500,54500,50.35711985,-4.558925116,6.3,7,7.6
2229,219500,54500,50.35742823,-4.544879866,6.4,7.2,7.7
2230,220500,54500,50.3577349,-4.530834372,6.6,7.3,7.8
2231,221500,54500,50.35803989,-4.516788635,6.2,7,7.5
2232,222500,54500,50.35834318,-4.502742657,5.8,6.5,7.1
2233,223500,54500,50.35864477,-4.488696439,5.1,6,6.7
2234,224500,54500,50.35894467,-4.474649982,5.5,6.2,6.8
2235,225500,54500,50.35924287,-4.460603288,5.6,6.3,6.8
2236,226500,54500,50.35953938,-4.446556358,5.6,6.3,6.8
2237,227500,54500,50.35983419,-4.432509194,5.5,6.3,6.8
2238,228500,54500,50.36012731,-4.418461797,5.7,6.4,7
2239,229500,54500,50.36041873,-4.404414167,5.5,6.2,6.8
2240,230500,54500,50.36070846,-4.390366307,5.5,6.2,6.8
2241,231500,54500,50.36099649,-4.376318218,5.6,6.4,7
2242,232500,54500,50.36128282,-4.362269901,6.4,7.1,7.6
2243,233500,54500,50.36156746,-4.348221357,6.6,7.3,7.7
2244,234500,54500,50.36185041,-4.334172588,6.3,7,7.5
2245,235500,54500,50.36213165,-4.320123596,5.9,6.7,7.2
2246,236500,54500,50.36241121,-4.306074381,6.1,6.8,7.2
2247,237500,54500,50.36268906,-4.292024944,6,6.7,7.2
2248,238500,54500,50.36296522,-4.277975288,5.8,6.5,7.1
2249,239500,54500,50.36323969,-4.263925414,5.8,6.5,7
2250,240500,54500,50.36351246,-4.249875322,5.4,6.1,6.7
2251,241500,54500,50.36378353,-4.235825014,4.9,5.7,6.4
2252,242500,54500,50.3640529,-4.221774492,4.7,5.5,6.2
2253,243500,54500,50.36432058,-4.207723757,4.6,5.4,6.1
2254,173500,53500,50.33250983,-5.190085138,5.4,6.2,6.9
2255,174500,53500,50.33289426,-5.176054885,6.4,7,7.5
2256,175500,53500,50.33327701,-5.162024329,6.1,6.7,7.3
2257,176500,53500,50.33365807,-5.14799347,5.5,6.2,6.9
2258,177500,53500,50.33403743,-5.13396231,5.7,6.3,7
2259,178500,53500,50.33441511,-5.11993085,5.8,6.4,7.1
2260,179500,53500,50.33479109,-5.105899091,5.9,6.5,7.2
2261,180500,53500,50.33516538,-5.091867036,6.2,6.9,7.5
2262,181500,53500,50.33553798,-5.077834684,6.5,7.1,7.7
2263,182500,53500,50.33590889,-5.063802038,6.6,7.2,7.7
2264,183500,53500,50.33627811,-5.049769099,6.7,7.2,7.8
2265,184500,53500,50.33664564,-5.035735868,6.6,7.1,7.7
2266,185500,53500,50.33701147,-5.021702347,6.5,7,7.6
2267,186500,53500,50.33737562,-5.007668536,6.3,6.9,7.5
2268,187500,53500,50.33773807,-4.993634437,6.1,6.6,7.2
2269,188500,53500,50.33809883,-4.979600052,5.8,6.4,7
2270,189500,53500,50.3384579,-4.965565382,5.7,6.3,6.9
2271,190500,53500,50.33881528,-4.951530428,5.4,6,6.7
2272,191500,53500,50.33917096,-4.937495191,5.6,6.2,6.9
2273,192500,53500,50.33952495,-4.923459674,5.5,6.1,6.8
2274,193500,53500,50.33987725,-4.909423876,4.9,5.7,6.4
2275,194500,53500,50.34022786,-4.8953878,5.2,5.9,6.6
2276,195500,53500,50.34057678,-4.881351447,5.6,6.3,6.9
2277,196500,53500,50.340924,-4.867314817,6.5,7.2,7.6
2278,197500,53500,50.34126953,-4.853277914,6.5,7.2,7.7
2279,198500,53500,50.34161337,-4.839240737,5.9,6.7,7.3
2280,199500,53500,50.34195551,-4.825203288,5.3,6.2,6.8
2281,200500,53500,50.34229596,-4.811165569,5.9,6.6,7.1
2282,201500,53500,50.34263472,-4.797127581,5.8,6.5,7.1
2283,202500,53500,50.34297179,-4.783089324,5.2,6,6.7
2284,203500,53500,50.34330716,-4.769050802,5.1,5.9,6.5
2285,204500,53500,50.34364084,-4.755012014,4.6,5.5,6.2
2286,205500,53500,50.34397283,-4.740972962,4.7,5.6,6.2
2287,206500,53500,50.34430312,-4.726933648,4.9,5.7,6.3
2288,207500,53500,50.34463172,-4.712894073,4.4,5.3,5.9
2289,208500,53500,50.34495863,-4.698854237,4.5,5.4,6.1
2290,209500,53500,50.34528385,-4.684814144,5.5,6.3,6.8
2291,210500,53500,50.34560737,-4.670773793,6.4,7.1,7.5
2292,211500,53500,50.34592919,-4.656733186,5.9,6.7,7.2
2293,212500,53500,50.34624933,-4.642692325,5.3,6.1,6.7
2294,213500,53500,50.34656776,-4.628651211,5.3,6.1,6.7
2295,214500,53500,50.34688451,-4.614609845,5.6,6.4,6.9
2296,215500,53500,50.34719956,-4.600568228,5.4,6.2,6.8
2297,216500,53500,50.34751292,-4.586526363,5.8,6.5,7.1
2298,217500,53500,50.34782458,-4.572484249,6.4,7.1,7.6
2299,218500,53500,50.34813455,-4.558441889,6.8,7.5,7.9
2300,219500,53500,50.34844283,-4.544399284,6.3,7.1,7.6
2301,220500,53500,50.34874941,-4.530356435,6.2,7,7.6
2302,221500,53500,50.34905429,-4.516313344,6.5,7.2,7.7
2303,222500,53500,50.34935749,-4.502270012,6.9,7.5,7.9
2304,223500,53500,50.34965898,-4.48822644,6.4,7.1,7.6
2305,224500,53500,50.34995879,-4.474182629,6,6.7,7.2
2306,225500,53500,50.3502569,-4.460138582,5.2,6,6.6
2307,226500,53500,50.35055331,-4.446094298,4.6,5.5,6.1
2308,230500,53500,50.35172202,-4.389914834,,,
2309,231500,53500,50.35200996,-4.375869392,4.9,5.8,6.4
2310,232500,53500,50.3522962,-4.361823722,5.3,5.9,6.5
2311,233500,53500,50.35258075,-4.347777826,5.1,6,6.6
2312,234500,53500,50.35286361,-4.333731705,5,5.9,6.6
2313,235500,53500,50.35314476,-4.31968536,5.1,5.9,6.6
